Año,Mes,Cuit Vendedor,Vendedor,Planta Carga,Tipo Producto,Cuit Comprador,Comprador,Actividad Comprador,Volumen Dentro,Precio Dentro Iva,Precio Dentro Sin Iva,Volumen Fuera,Precio Fuera Iva,Precio Fuera Sin Iva,Volumen Res 844/2007,Precio Res 844/2007 Iva,Precio Res 844/2007 Sin Iva,Fecha Data
2016,5,30506919009,Axion Energy Argentina SA,"CAMPANA, BUENOS AIRES |Oper:Axion Energy Argentina SA| ",Propileno,30-50424922-7,Carboclor SA,Petroquimica,0.0,0.0,0.0,1933.05,5276.50353793228,4775.12019683919,0.0,0,0,2016-05-31
2016,5,30506919009,Axion Energy Argentina SA,"CAMPANA, BUENOS AIRES |Oper:Axion Energy Argentina SA| ",Propileno,30-58342640-6,Petroquimica Cuyo S.A.I.C.,Petroquimica,0.0,0.0,0.0,339.14,7512.197958955,6798.37457539659,0.0,0,0,2016-05-31
2016,5,30506919009,Axion Energy Argentina SA,"CAMPANA, BUENOS AIRES |Oper:Axion Energy Argentina SA| ",Propileno,30-62642725-8,Petroken Petroquímica Ensenada S.A.,Petroquimica,0.0,0.0,0.0,638.3,8228.2640717531,7446.39586401379,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"EL PORTON, NEUQUEN |Oper:YPF SOCIEDAD ANONIMA| ",Butano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,799.78,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"LUJAN DE CUYO, MENDOZA |Oper:YPF SOCIEDAD ANONIMA| ",Butano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,2012.87,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,509.1,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA MONTE CRISTO |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,1851.97,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"LEALES, TUCUMAN |Oper:YPF SOCIEDAD ANONIMA| ",Butano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,137.5,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"BELGRANO, LA MATANZA |Oper:YPF SOCIEDAD ANONIMA| ",Butano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,3621.64,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"GUEMES, SALTA |Oper:YPF SOCIEDAD ANONIMA| ",Butano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,1306.79,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-51563721-0,Amarilla Gas S.A,Fraccionadora Envases y Granel,1421.14,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-51706247-9,Bragas S.A.C.I.F.I.A.,Fraccionadora Envases y Granel,327.56,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-51709512-1,Gas Areco S.A.C.I.,Fraccionadora Envases y Granel,709.08,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-54270057-9,Surgas S.A.,Fraccionadora Envases y Granel,180.94,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA MONTE CRISTO |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-54302442-9,Las Varillas Gas SACI,Fraccionadora Envases y Granel,165.92,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-54302442-9,Las Varillas Gas SACI,Fraccionadora Envases y Granel,771.14,718.25,650.0,21.9,4983.55,4510.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-54569719-6,Cooperativa de Usuarios de Electricidad y de Consumo de Castelli Limitada.,Fraccionadora Envases y Granel,205.76,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-54571792-8,Cooperativa  Electrica de Galvez Limitada.,Fraccionadora Envases y Granel,162.82,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-54572290-5,Cooperativa Electrica Mixta del Oeste y Otros Servicios Publicos Limitada,Fraccionadora Envases y Granel,157.56,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-54575800-4,Cooperativa de Energía Eléctrica y Otros Servicios Públicos de LasVarillas Limitada,Fraccionadora Envases y Granel,224.72,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-54582680-8,Cooperativa de Provisión de Obras Y Servicios Públicos Clorinda Ltda.,Fraccionadora Envases y Granel,69.6,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"EL PORTON, NEUQUEN |Oper:YPF SOCIEDAD ANONIMA| ",Butano,30-55449610-1,Total Especialidades Argentina S.A.,Fraccionadora Envases y Granel,46.2,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"LUJAN DE CUYO, MENDOZA |Oper:YPF SOCIEDAD ANONIMA| ",Butano,30-55449610-1,Total Especialidades Argentina S.A.,Fraccionadora Envases y Granel,371.71,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-55449610-1,Total Especialidades Argentina S.A.,Fraccionadora Envases y Granel,806.14,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"LOMA NEGRA, NEUQUEN |Oper:YSUR ENERGÍA ARGENTINA S.R.L. | ",Butano,30-61232352-2,I.P. S.A.,Productora,0.0,0.0,0.0,507.79,4983.55,4510.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-61544169-0,Special Gas S.A.,Fraccionadora Envases y Granel,138.46,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-62273099-1,Di Marco S.A.,Fraccionadora Envases y Granel,114.42,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-62329693-4,"COOPERATIVA de COOPERATIVAS de GAS, VIVIENDA y SERVICIOS PUBLICOS CORDOBA LIMITADA.",Fraccionadora Envases y Granel,155.68,718.25,650.0,9.24,4983.55,4510.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-63718290-7,Cañuelas Gas S.A.,Fraccionadora Envases y Granel,827.18,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-63731185-5,"Cooperativa de Cooperativas de Gas, Servicios Publicos y Viviendas de Misiones Ltda. ",Fraccionadora Envases y Granel,454.58,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-68092234-5,Italgas S.A.,Fraccionadora Envases y Granel,326.54,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-68622628-6,Dolores Gas S.A.,Fraccionadora Envases y Granel,1616.2,718.25,650.0,679.42,4983.55,4510.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-69375651-7,Natural Gas S.A.,Fraccionadora Envases y Granel,215.62,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-70891311-8,Futuro Gas Sociedad Anónima.,Fraccionadora Envases y Granel,300.36,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-71323350-8,Región Gas SA,Fraccionadora Envases y Granel,359.14,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,33-70771202-9,Federal Gas S.A.,Fraccionadora Envases y Granel,507.62,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"LUJAN DE CUYO, MENDOZA |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-50374753-3,S.C.Johnson & Son de Argentina S.A.I.C.,Aerosolera,0.0,0.0,0.0,893.38,11539.4052221899,10442.896695695,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,87.06,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-51563721-0,Amarilla Gas S.A,Fraccionadora Envases y Granel,1932.93,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-54270057-9,Surgas S.A.,Fraccionadora Envases y Granel,428.81,718.25,650.0,3.5527136788005e-15,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-54302442-9,Las Varillas Gas SACI,Fraccionadora Envases y Granel,115.31,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-54582680-8,Cooperativa de Provisión de Obras Y Servicios Públicos Clorinda Ltda.,Fraccionadora Envases y Granel,46.19,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-55449610-1,Total Especialidades Argentina S.A.,Fraccionadora Envases y Granel,143.49,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"LUJAN DE CUYO, MENDOZA |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-60520678-2,Clorox Argentina S.A.,Aerosolera,0.0,0.0,0.0,245.32,11197.5052934942,10133.4844285016,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-61544169-0,Special Gas S.A.,Fraccionadora Envases y Granel,67.93,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-62273099-1,Di Marco S.A.,Fraccionadora Envases y Granel,140.56,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-68092234-5,Italgas S.A.,Fraccionadora Envases y Granel,257.27,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-68604547-8,Gas Argentino SRL,Fraccionadora Envases y Granel,23.65,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-68622628-6,Dolores Gas S.A.,Fraccionadora Envases y Granel,134.57,718.25,650.0,44.5,4983.55,4510.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"LUJAN DE CUYO, MENDOZA |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-69132357-5,Queruclor SRL,Aerosolera,0.0,0.0,0.0,155.08,11641.18,10535.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-69375651-7,Natural Gas S.A.,Fraccionadora Envases y Granel,150.0,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-70891311-8,Futuro Gas Sociedad Anónima.,Fraccionadora Envases y Granel,113.93,718.25,650.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"LUJAN DE CUYO, MENDOZA |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,33-55030089-9,Santiago Saenz,Aerosolera,0.0,0.0,0.0,22.03,15177.18,13735.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA MONTE CRISTO |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,520.96,4680.78,4236.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,1780.96,4680.78,4236.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"EL PORTON, NEUQUEN |Oper:YPF SOCIEDAD ANONIMA| ",Propano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,66.06,1105.0,1000.0,1950.28,4680.78,4236.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"LUJAN DE CUYO, MENDOZA |Oper:YPF SOCIEDAD ANONIMA| ",Propano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,2238.59,4680.78,4236.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-51563721-0,Amarilla Gas S.A,Fraccionadora Envases y Granel,0.0,0.0,0.0,156.36,4680.78,4236.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-52002597-5,Cooperativa de Obras y Desarrollo de Servicios Públicos Asistenciales y Vivienda de Máximo Paz ,Fraccionadora Envases y Granel,0.0,0.0,0.0,84.72,4680.78,4236.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"EL PORTON, NEUQUEN |Oper:YPF SOCIEDAD ANONIMA| ",Propano,30-54270057-9,Surgas S.A.,Fraccionadora Envases y Granel,21.94,1105.0,1000.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-54270057-9,Surgas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,109.2,4680.78,4236.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-54302442-9,Las Varillas Gas SACI,Fraccionadora Envases y Granel,0.0,0.0,0.0,20.9,4680.78,4236.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA MONTE CRISTO |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-54581380-3,Coopertaiva Limitada de Elecrtricidad Obras y Servicios Publicos Credito y Viv De Carnerillo,Distribuidores por Redes,35.64,1657.5,1500.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-54583621-8,COOPERATIVA TELEFONICA y OSPA DE TOSTADO LIMITADA,Distribuidores por Redes,21.26,1657.5,1500.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"LUJAN DE CUYO, MENDOZA |Oper:YPF SOCIEDAD ANONIMA| ",Propano,30-55449610-1,Total Especialidades Argentina S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,45.91,4680.78,4236.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"EL PORTON, NEUQUEN |Oper:YPF SOCIEDAD ANONIMA| ",Propano,30-55483494-5,Cooperativa de Obras y Servicios Públicos Sociales y Viviendas El Bolsón Limitada,Distribuidores por Redes,497.86,1657.5,1500.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"EL PORTON, NEUQUEN |Oper:YPF SOCIEDAD ANONIMA| ",Propano,30-55483494-5,Cooperativa de Obras y Servicios Públicos Sociales y Viviendas El Bolsón Limitada,Fraccionadora Envases y Granel,44.2,1105.0,1000.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"EL PORTON, NEUQUEN |Oper:YPF SOCIEDAD ANONIMA| ",Propano,30-63148406-5,HIDROCARBUROS DEL NEUQUEN S.A.,Distribuidores por Redes,1213.75,1657.5,1500.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"EL PORTON, NEUQUEN |Oper:YPF SOCIEDAD ANONIMA| ",Propano,30-65786442-7,Camuzzi Gas del Sur S.A.,Distribuidores por Redes,424.3,1657.5,1500.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-65786633-0,Litoral Gas S.A.,Distribuidores por Redes,225.04,1657.5,1500.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"EL PORTON, NEUQUEN |Oper:YPF SOCIEDAD ANONIMA| ",Propano,30-67364611-1,Distrigas S.A.,Distribuidores por Redes,267.5,1657.5,1500.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-68575328-2,ONDA GAS S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,270.26,4680.78,4236.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-68622628-6,Dolores Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,144.32,4680.78,4236.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-69121087-8,Dist. Gasnea Mesopotamica S.A.,Distribuidores por Redes,19.92,1657.5,1500.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-70712817-4,Servicios y Emprendimientos S.A.P.E.M.,Distribuidores por Redes,88.68,1657.5,1500.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-70853403-6,Distribuidora Lidergas,Fraccionadora Envases y Granel,0.0,0.0,0.0,114.68,4680.78,4236.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-70952996-6,Ansigas II S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,19.86,4680.78,4236.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"EL PORTON, NEUQUEN |Oper:YPF SOCIEDAD ANONIMA| ",Propano,33-65786558-9,DISTRIBUIDORA DE GAS CUYANA S.A.,Distribuidores por Redes,21.74,1657.5,1500.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"LUJAN DE CUYO, MENDOZA |Oper:YPF SOCIEDAD ANONIMA| ",Propano,33-65786558-9,DISTRIBUIDORA DE GAS CUYANA S.A.,Distribuidores por Redes,1126.58,1657.5,1500.0,0.0,0.0,0.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,33-66939180-9,Molle Gas S.R.L.,Fraccionadora Envases y Granel,0.0,0.0,0.0,22.96,4680.78,4236.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,33-70771202-9,Federal Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,41.64,4680.78,4236.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,33-71097065-9,Sifer Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,38.46,4680.78,4236.0,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,"LUJAN DE CUYO, MENDOZA |Oper:YPF SOCIEDAD ANONIMA| ",Propileno,30-58342640-6,Petroquimica Cuyo S.A.I.C.,Petroquimica,0.0,0.0,0.0,8551.75,9180.17,8307.84,0.0,0,0,2016-05-31
2016,5,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propileno,30-62642725-8,Petroken Petroquímica Ensenada S.A.,Petroquimica,0.0,0.0,0.0,11616.4,9222.17,8345.86,0.0,0,0,2016-05-31
2016,5,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Butano,30-61232352-2,I.P. S.A.,Petroquimica,0.0,0.0,0.0,910.06,4525.06,4095.08,0.0,0,0,2016-05-31
2016,5,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Butano,30-68092234-5,Italgas S.A.,Petroquimica,0.0,0.0,0.0,298.7,4634.7,4194.3,0.0,0,0,2016-05-31
2016,5,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Propano,30-51563721-0,Amarilla Gas S.A,Fraccionadora Envases y Granel,0.0,0.0,0.0,44.78,4680.78,4236.0,0.0,0,0,2016-05-31
2016,5,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Propano,30-54270057-9,Surgas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,332.92,4680.78,4236.0,0.0,0,0,2016-05-31
2016,5,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Propano,30-55483494-5,Cooperativa de Obras y Servicios Públicos Sociales y Viviendas El Bolsón Limitada,Fraccionadora Envases y Granel,0.0,0.0,0.0,280.88,4680.78,4236.0,0.0,0,0,2016-05-31
2016,5,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Propano,30-61232352-2,I.P. S.A.,Petroquimica,0.0,0.0,0.0,364.96,4250.15,3846.29,0.0,0,0,2016-05-31
2016,5,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Propano,30-68092234-5,Italgas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,22.26,4353.13,3939.48,0.0,0,0,2016-05-31
2016,5,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Propano,30-68092234-5,Italgas S.A.,Petroquimica,0.0,0.0,0.0,618.32,4353.13,3939.48,0.0,0,0,2016-05-31
